TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/11/02
TIME	14:23:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	REFLECTANCE
FIRSTX	2700
LASTX	200
NPOINTS	2501
FIRSTY	77.2591
MAXY	400.306
MINY	-1713.62
XYDATA
2700	77.2591
2699	-1713.62
2698	47.0522
2697	400.306
2696	41.1051
2695	7.35381
2694	53.3785
2693	104.153
2692	65.9208
2691	9.2573
2690	48.6303
2689	-36.53
2688	91.0226
2687	10.3669
2686	25.8814
2685	76.8724
2684	49.2514
2683	46.2511
2682	30.2004
2681	8.73556
2680	68.6749
2679	32.1081
2678	42.3038
2677	-8.19086
2676	6.80545
2675	97.4139
2674	34.8334
2673	50.5422
2672	25.4319
2671	74.3417
2670	-18.645
2669	103.488
2668	78.5979
2667	102.476
2666	82.1906
2665	26.898
2664	77.5492
2663	52.2456
2662	41.1483
2661	38.0134
2660	37.3394
2659	79.0026
2658	63.341
2657	77.0375
2656	44.6153
2655	58.1436
2654	79.4046
2653	51.8714
2652	32.8271
2651	13.5611
2650	59.4177
2649	47.7935
2648	37.7379
2647	52.4119
2646	43.3968
2645	61.0279
2644	45.8167
2643	46.5478
2642	72.009
2641	41.4294
2640	57.905
2639	48.6936
2638	59.7683
2637	48.5879
2636	39.2365
2635	50.9492
2634	62.3564
2633	23.8459
2632	52.6421
2631	21.4895
2630	100.03
2629	47.0494
2628	47.5701
2627	28.7827
2626	69.6646
2625	57.5121
2624	69.9001
2623	60.8054
2622	49.1157
2621	47.6671
2620	30.9202
2619	64.3661
2618	54.4496
2617	9.15969
2616	49.9514
2615	43.3886
2614	41.9033
2613	47.7817
2612	31.3807
2611	48.0332
2610	56.9115
2609	25.6649
2608	69.7743
2607	58.5501
2606	53.0953
2605	72.4649
2604	50.9262
2603	86.5057
2602	65.5708
2601	17.354
2600	64.0162
2599	56.3321
2598	26.5527
2597	59.2094
2596	56.5522
2595	32.4151
2594	35.0814
2593	62.5831
2592	45.9863
2591	43.2727
2590	49.2465
2589	51.8933
2588	33.8177
2587	34.3918
2586	31.4908
2585	49.6752
2584	73.3896
2583	48.0534
2582	38.8772
2581	46.704
2580	49.0233
2579	41.8902
2578	50.8072
2577	20.622
2576	58.2278
2575	28.9579
2574	64.3628
2573	63.8034
2572	42.8735
2571	85.2926
2570	52.2915
2569	32.7234
2568	52.6327
2567	46.2119
2566	40.6881
2565	70.9813
2564	40.6382
2563	51.9984
2562	35.1178
2561	47.6994
2560	58.1667
2559	42.6719
2558	58.5588
2557	58.7395
2556	39.4504
2555	47.8174
2554	58.2019
2553	41.8996
2552	42.6645
2551	49.2775
2550	33.9979
2549	55.9575
2548	50.7439
2547	47.4762
2546	56.4996
2545	37.135
2544	81.2535
2543	67.1951
2542	37.8802
2541	55.7199
2540	41.4979
2539	64.2942
2538	81.7856
2537	48.8304
2536	72.6737
2535	41.9488
2534	49.7929
2533	63.184
2532	32.7151
2531	58.832
2530	57.7852
2529	36.7561
2528	62.4861
2527	52.2972
2526	38.4332
2525	51.409
2524	48.2365
2523	56.5094
2522	51.7142
2521	30.5889
2520	63.9551
2519	43.6188
2518	56.506
2517	52.3057
2516	37.2333
2515	54.0683
2514	48.0672
2513	34.0611
2512	56.7651
2511	54.427
2510	53.0284
2509	58.6309
2508	39.7418
2507	60.0697
2506	51.8788
2505	45.9002
2504	58.7801
2503	50.6458
2502	48.2357
2501	67.7861
2500	45.8157
2499	59.0696
2498	50.6489
2497	49.5954
2496	59.0324
2495	52.4719
2494	49.9008
2493	65.7787
2492	40.8799
2491	54.7284
2490	48.3856
2489	36.0734
2488	57.5251
2487	49.1955
2486	42.348
2485	55.8756
2484	44.6191
2483	52.4355
2482	50.8109
2481	47.592
2480	63.3562
2479	46.5143
2478	40.9306
2477	64.9813
2476	41.7999
2475	56.9864
2474	50.5515
2473	47.667
2472	60.4869
2471	54.8495
2470	47.4424
2469	51.3757
2468	41.6403
2467	63.1324
2466	42.9094
2465	47.5051
2464	48.1396
2463	44.2938
