TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/11/02
TIME	12:56:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	2700
LASTX	200
NPOINTS	2501
FIRSTY	61.2024
MAXY	73.4376
MINY	-0.858948
XYDATA
2700	61.2024
2699	43.843
2698	73.4376
2697	61.082
2696	60.5345
2695	39.1054
2694	48.9006
2693	40.5896
2692	48.1411
2691	45.9807
2690	52.8517
2689	49.5313
2688	54.9753
2687	55.8249
2686	56.8082
2685	58.4264
2684	54.4952
2683	54.1554
2682	55.8153
2681	51.1631
2680	58.264
2679	55.2812
2678	52.5209
2677	53.6622
2676	56.7724
2675	54.7513
2674	56.0252
2673	54.0155
2672	53.2757
2671	56.5611
2670	54.9613
2669	58.2064
2668	53.609
2667	56.8199
2666	56.7813
2665	58.3935
2664	55.8581
2663	57.5614
2662	56.6185
2661	56.6998
2660	55.5698
2659	53.3456
2658	53.466
2657	54.7195
2656	55.8494
2655	54.717
2654	53.6943
2653	56.1221
2652	54.6772
2651	52.8063
2650	55.0717
2649	53.1564
2648	54.0945
2647	55.9377
2646	54.0085
2645	55.119
2644	56.4437
2643	53.0876
2642	53.8185
2641	53.8242
2640	53.3564
2639	55.0836
2638	52.4473
2637	54.3333
2636	53.5749
2635	52.9153
2634	53.7819
2633	52.7871
2632	54.5632
2631	55.7936
2630	51.0433
2629	53.0169
2628	53.4577
2627	53.8858
2626	54.3132
2625	54.8003
2624	54.5339
2623	54.3619
2622	55.135
2621	55.1102
2620	56.8357
2619	56.1026
2618	55.9768
2617	54.5924
2616	54.4772
2615	53.8307
2614	51.7481
2613	54.5002
2612	53.0333
2611	53.6436
2610	53.6159
2609	52.3316
2608	55.0148
2607	56.0739
2606	54.6266
2605	53.0893
2604	52.0771
2603	52.3441
2602	54.8155
2601	54.8534
2600	54.9078
2599	54.0659
2598	52.2863
2597	52.7507
2596	52.513
2595	48.5215
2594	54.014
2593	51.8212
2592	53.0784
2591	56.2937
2590	54.1821
2589	55.5054
2588	53.7883
2587	54.3433
2586	54.4509
2585	52.7738
2584	52.7735
2583	54.8179
2582	51.5554
2581	56.3625
2580	54.108
2579	53.729
2578	56.4066
2577	54.7871
2576	55.4743
2575	54.9434
2574	53.2067
2573	54.3722
2572	53.8738
2571	53.6203
2570	54.6275
2569	53.3083
2568	54.3535
2567	54.6943
2566	53.675
2565	54.6802
2564	52.7519
2563	51.7078
2562	52.5718
2561	51.0273
2560	53.3407
2559	54.4914
2558	53.4693
2557	54.4724
2556	53.9955
2555	53.7673
2554	54.7713
2553	54.1889
2552	55.1614
2551	56.1907
2550	53.4977
2549	53.4699
2548	53.1739
2547	54.0574
2546	53.4386
2545	52.6359
2544	52.3789
2543	53.5587
2542	52.572
2541	53.8768
2540	53.1796
2539	53.3759
2538	54.3869
2537	53.1728
2536	54.6899
2535	54.38
2534	53.6877
2533	54.4406
2532	53.5835
2531	52.5205
2530	53.8493
2529	53.2046
2528	52.9882
2527	53.4043
2526	52.5538
2525	54.5093
2524	53.9246
2523	52.8993
2522	53.4973
2521	54.19
2520	53.7315
2519	53.8082
2518	53.4236
2517	54.4677
2516	54.4644
2515	53.2939
2514	54.2223
2513	53.653
2512	53.6401
2511	53.8812
2510	53.9564
2509	54.4325
2508	53.9909
2507	53.6275
2506	54.0358
2505	54.0324
2504	54.3833
2503	53.4986
2502	54.0375
2501	53.8385
2500	54.1083
2499	53.0956
2498	54.2738
2497	54.3987
2496	53.5726
2495	54.6905
2494	53.7845
2493	53.633
2492	55.375
2491	53.5058
2490	53.4394
2489	53.8082
2488	54.013
2487	53.7887
2486	53.008
2485	53.102
2484	54.2765
2483	53.8297
2482	53.5673
2481	54.2024
2480	53.5791
2479	53.6687
2478	53.539
2477	53.5211
2476	54.6857
2475	53.8542
2474	53.793
2473	54.0573
2472	53.8653
2471	54.272
2470	53.5596
2469	53.6226
2468	53.9224
2467	53.1926
2466	54.532
2465	54.0421
2464	53.415
2463	53.6675
