TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/11/02
TIME	14:18:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	REFLECTANCE
FIRSTX	2700
LASTX	200
NPOINTS	2501
FIRSTY	160.583
MAXY	213.672
MINY	-1657.75
XYDATA
2700	160.583
2699	-1657.75
2698	19.6065
2697	46.3105
2696	177.305
2695	-99.7119
2694	-99.2749
2693	49.4586
2692	-13.0206
2691	39.3448
2690	27.9609
2689	46.642
2688	82.0476
2687	11.4692
2686	98.8529
2685	-12.2536
2684	5.54812
2683	122.579
2682	55.0618
2681	71.5717
2680	123.76
2679	25.9139
2678	54.7243
2677	108.829
2676	-34.3536
2675	213.672
2674	18.8802
2673	65.1207
2672	44.1639
2671	54.9303
2670	105.273
2669	152.374
2668	2.24557
2667	167.204
2666	54.2133
2665	80.1501
2664	173.999
2663	59.6909
2662	80.627
2661	52.2529
2660	66.3999
2659	122.333
2658	58.7875
2657	98.7809
2656	81.5913
2655	75.7586
2654	81.3833
2653	81.3179
2652	58.2183
2651	97.8365
2650	80.2093
2649	64.3371
2648	75.7866
2647	50.9369
2646	66.9034
2645	89.7355
2644	74.6395
2643	93.9958
2642	69.627
2641	56.4607
2640	76.5239
2639	59.3931
2638	90.4943
2637	75.7984
2636	58.5166
2635	101.996
2634	55.0875
2633	55.8284
2632	103.811
2631	42.0323
2630	88.8734
2629	83.5414
2628	39.0477
2627	119.78
2626	40.4512
2625	76.0686
2624	89.356
2623	60.6306
2622	79.3628
2621	99.2624
2620	46.217
2619	155.607
2618	32.4691
2617	46.7212
2616	135.219
2615	51.6578
2614	114.385
2613	48.0815
2612	44.3483
2611	110.455
2610	51.7929
2609	57.0645
2608	142.029
2607	61.7403
2606	102.609
2605	77.5613
2604	93.6293
2603	98.0492
2602	85.6357
2601	112.54
2600	76.9147
2599	61.5001
2598	84.5712
2597	53.6215
2596	87.9725
2595	82.074
2594	51.7024
2593	52.2937
2592	87.9741
2591	57.9926
2590	79.7432
2589	55.842
2588	67.2892
2587	90.6169
2586	54.311
2585	65.7605
2584	84.8082
2583	45.2486
2582	90.8981
2581	63.1937
2580	52.9748
2579	47.1385
2578	58.9099
2577	67.0642
2576	79.3261
2575	57.1057
2574	98.0122
2573	55.4777
2572	56.6865
2571	137.485
2570	59.5514
2569	80.6329
2568	106.798
2567	39.484
2566	83.8772
2565	81.9438
2564	48.8187
2563	87.4575
2562	56.6939
2561	95.9515
2560	84.9136
2559	64.9363
2558	79.6483
2557	76.999
2556	67.1145
2555	87.4949
2554	77.5436
2553	73.7099
2552	71.1409
2551	59.4766
2550	67.2178
2549	80.9615
2548	64.6239
2547	94.4227
2546	59.318
2545	74.6748
2544	75.4729
2543	74.9687
2542	64.8541
2541	74.1549
2540	73.2436
2539	80.556
2538	79.792
2537	56.4188
2536	80.6193
2535	53.6502
2534	70.0554
2533	62.2286
2532	60.9113
2531	77.4853
2530	66.9159
2529	78.663
2528	89.5347
2527	69.4853
2526	78.8834
2525	75.1339
2524	78.6216
2523	86.5487
2522	60.9621
2521	65.3832
2520	86.6643
2519	58.1845
2518	92.0423
2517	65.0348
2516	68.7269
2515	87.1156
2514	71.4807
2513	68.1409
2512	77.4113
2511	72.3328
2510	85.0529
2509	82.3922
2508	61.2348
2507	76.4287
2506	65.3063
2505	69.0933
2504	76.1473
2503	72.1923
2502	72.7409
2501	78.0695
2500	65.6957
2499	85.649
2498	61.7489
2497	60.4624
2496	87.843
2495	64.3207
2494	65.6358
2493	92.052
2492	69.0595
2491	69.4554
2490	56.4526
2489	82.4861
2488	73.0171
2487	60.256
2486	64.9745
2485	72.0003
2484	69.3961
2483	83.9177
2482	65.5971
2481	72.6537
2480	85.8171
2479	69.8116
2478	80.5658
2477	79.4802
2476	65.6788
2475	84.2123
2474	67.663
2473	65.6037
2472	78.9756
2471	67.4936
2470	68.3439
2469	60.7659
2468	63.3648
2467	86.5281
2466	68.0862
2465	72.7216
2464	84.0601
2463	68.3482
2462	74.7507
2461	85.8713
