TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/09/15
TIME	13:04:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	2700
LASTX	190
NPOINTS	2511
FIRSTY	12.5758
MAXY	12.5758
MINY	-6.87831
XYDATA
2700	12.5758
2699	12.1603
2698	2.76407
2697	6.68598
2696	-4.75604
2695	0.989511
2694	0.15804
2693	-0.273016
2692	4.63301
2691	2.13157
2690	1.2304
2689	-2.0884
2688	0.496807
2687	0.544029
2686	-2.20599
2685	2.93931
2684	2.75342
2683	0.348812
2682	1.24415
2681	1.77366
2680	0.194754
2679	0.854249
2678	-1.35044
2677	-0.0227501
2676	1.08996
2675	2.20669
2674	0.0554247
2673	1.2628
2672	-1.22463
2671	-0.383751
2670	1.51011
2669	0.698235
2668	-6.87831
2667	0.580945
2666	0.596214
2665	-3.59364
2664	-0.968158
2663	-0.769613
2662	0.918923
2661	0.0437842
2660	-0.269614
2659	0.892906
2658	-0.629044
2657	0.550252
2656	1.34242
2655	0.417728
2654	0.760328
2653	0.9439
2652	0.987434
2651	-1.01369
2650	1.23185
2649	0.134841
2648	-0.0109351
2647	1.06251
2646	-0.136195
2645	-0.208347
2644	-0.232066
2643	0.0603439
2642	0.262069
2641	-0.896955
2640	-0.386032
2639	-0.262054
2638	-0.0283899
2637	-0.235305
2636	0.466372
2635	-0.198118
2634	0.452763
2633	0.73992
2632	0.318329
2631	-0.242521
2630	1.53105
2629	1.1008
2628	1.22659
2627	0.419353
2626	-1.06661
2625	0.137459
2624	0.167203
2623	0.922329
2622	-0.089596
2621	-0.484476
2620	0.482458
2619	-0.0984442
2618	-1.47148
2617	0.362255
2616	-2.39416
2615	0.63537
2614	-0.767669
2613	0.241784
2612	0.275419
2611	1.03429
2610	0.449241
2609	0.40285
2608	0.520787
2607	1.02075
2606	-0.425349
2605	0.117574
2604	3.04843
2603	2.15374
2602	-0.993353
2601	-0.914952
2600	0.338253
2599	-0.266461
2598	0.118855
2597	0.119399
2596	-0.10513
2595	-0.913228
2594	-1.95045
2593	-2.06952
2592	-0.181615
2591	0.0484684
2590	-0.0345981
2589	0.0123558
2588	-0.772391
2587	1.44943
2586	0.827447
2585	0.914908
2584	0.174581
2583	0.86787
2582	0.658623
2581	0.853199
2580	-0.0968516
2579	1.11085
2578	0.0439947
2577	0.541828
2576	-0.470422
2575	-0.913023
2574	-0.563659
2573	0.118119
2572	0.23154
2571	0.0651345
2570	0.40515
2569	-0.746438
2568	-0.244237
2567	-0.200202
2566	0.0140235
2565	0.22169
2564	0.525519
2563	0.715413
2562	-0.324516
2561	0.53834
2560	-0.408278
2559	0.608238
2558	1.26658
2557	0.460462
2556	0.292819
2555	-0.11801
2554	0.503828
2553	0.152846
2552	0.602363
2551	-0.0603854
2550	0.0117849
2549	0.150836
2548	-0.0550861
2547	0.233504
2546	0.766392
2545	-0.443813
2544	-0.0910247
2543	-0.094881
2542	-0.919179
2541	-0.188091
2540	0.299922
2539	0.140176
2538	0.412115
2537	0.00946759
2536	0.907138
2535	0.343192
2534	0.847256
2533	0.338485
2532	0.694169
2531	0.7704
2530	-0.0260323
2529	0.19747
2528	-0.00499225
2527	-0.338395
2526	0.0668941
2525	0.162801
2524	-0.242208
2523	-0.0358959
2522	-0.255198
2521	-0.243832
2520	0.192219
2519	-0.0714501
2518	-0.453694
2517	0.329995
2516	0.199986
2515	0.0297092
2514	0.00480655
2513	0.177788
2512	0.507284
2511	0.358584
2510	0.849441
2509	0.0372369
2508	0.317723
2507	0.0476181
2506	0.0949044
2505	0.427233
2504	-0.0845449
2503	0.0660654
2502	0.0760489
2501	-0.316235
2500	0.112784
2499	-0.0579337
2498	-0.0302286
2497	-0.395973
2496	-0.247794
2495	-0.174813
2494	0.109183
2493	0.0127813
2492	0.0489855
2491	0.444255
2490	0.199938
2489	0.0649887
2488	0.248885
2487	0.0322747
2486	0.520033
2485	0.715026
2484	0.219146
2483	0.23966
2482	0.410626
2481	0.125207
