TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/09/26
TIME	16:00:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	1500
LASTX	700
NPOINTS	801
FIRSTY	5.14432
MAXY	5.48343
MINY	-0.345482
XYDATA
1500	5.14432
1499	5.20169
1498	5.17675
1497	5.19012
1496	5.17589
1495	5.12532
1494	5.13483
1493	5.16419
1492	5.21984
1491	5.19304
1490	5.21723
1489	5.17777
1488	5.22092
1487	5.17598
1486	5.16801
1485	5.15837
1484	5.13834
1483	5.13892
1482	5.10222
1481	5.15478
1480	5.16247
1479	5.17778
1478	5.15631
1477	5.17493
1476	5.19548
1475	5.15647
1474	5.26178
1473	5.21972
1472	5.20397
1471	5.19022
1470	5.17915
1469	5.11536
1468	5.15163
1467	5.17213
1466	5.15931
1465	5.19343
1464	5.19604
1463	5.14463
1462	5.13588
1461	5.17482
1460	5.15603
1459	5.20956
1458	5.19925
1457	5.26334
1456	5.16289
1455	5.17953
1454	5.15733
1453	5.1894
1452	5.12483
1451	5.20802
1450	5.17875
1449	5.18226
1448	5.13858
1447	5.19248
1446	5.19814
1445	5.17046
1444	5.18537
1443	5.18732
1442	5.16304
1441	5.20516
1440	5.16704
1439	5.25449
1438	5.1784
1437	5.12289
1436	5.14979
1435	5.14093
1434	5.15433
1433	5.16794
1432	5.19736
1431	5.17515
1430	5.20392
1429	5.20427
1428	5.16195
1427	5.21978
1426	5.23375
1425	5.19691
1424	5.16852
1423	5.1864
1422	5.168
1421	5.1513
1420	5.16227
1419	5.15428
1418	5.13964
1417	5.18676
1416	5.21957
1415	5.2513
1414	5.17777
1413	5.20626
1412	5.20769
1411	5.19397
1410	5.23841
1409	5.14331
1408	5.21776
1407	5.20417
1406	5.17973
1405	5.13616
1404	5.12987
1403	5.14221
1402	5.23479
1401	5.2425
1400	5.1999
1399	5.22999
1398	5.19774
1397	5.22323
1396	5.18688
1395	5.16007
1394	5.15685
1393	5.22283
1392	5.1862
1391	5.1749
1390	5.20816
1389	5.27145
1388	5.19116
1387	5.19749
1386	5.25612
1385	5.25812
1384	5.26655
1383	5.23328
1382	5.19698
1381	5.18179
1380	5.14042
1379	5.17848
1378	5.22434
1377	5.21046
1376	5.23417
1375	5.24339
1374	5.29246
1373	5.20582
1372	5.24668
1371	5.16334
1370	5.17759
1369	5.23073
1368	5.16173
1367	5.2317
1366	5.22359
1365	5.16438
1364	5.22791
1363	5.23175
1362	5.21872
1361	5.25096
1360	5.19537
1359	5.22153
1358	5.30525
1357	5.28481
1356	5.1452
1355	5.1602
1354	5.17671
1353	5.19043
1352	5.28837
1351	5.2933
1350	5.24761
1349	5.22704
1348	5.20622
1347	5.16769
1346	5.23693
1345	5.24296
1344	5.24628
1343	5.27468
1342	5.2961
1341	5.26459
1340	5.25258
1339	5.25407
1338	5.23475
1337	5.23613
1336	5.27432
1335	5.23992
1334	5.25525
1333	5.29641
1332	5.27534
1331	5.28352
1330	5.28587
1329	5.23805
1328	5.23436
1327	5.26828
1326	5.23379
1325	5.28652
1324	5.3197
1323	5.28983
1322	5.26724
1321	5.23597
1320	5.24491
1319	5.28636
1318	5.29197
1317	5.34319
1316	5.34841
1315	5.33965
1314	5.28127
1313	5.27264
1312	5.29334
1311	5.29583
1310	5.31587
1309	5.28411
1308	5.28773
1307	5.33092
1306	5.29976
1305	5.26999
1304	5.27924
1303	5.32229
1302	5.28855
1301	5.38605
1300	5.30187
1299	5.33061
1298	5.31231
1297	5.28628
1296	5.31091
1295	5.2778
1294	5.30103
1293	5.32207
1292	5.34183
1291	5.34308
1290	5.33025
1289	5.34525
1288	5.28458
1287	5.28429
1286	5.33275
1285	5.35893
1284	5.34606
1283	5.31076
1282	5.37792
1281	5.31945
1280	5.35428
1279	5.34155
1278	5.33286
1277	5.35274
1276	5.30476
1275	5.36359
1274	5.37705
1273	5.32933
1272	5.33526
1271	5.35937
1270	5.36745
1269	5.35768
1268	5.39914
1267	5.37515
1266	5.40025
