TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/07/14
TIME	12:25:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	2700
LASTX	700
NPOINTS	2001
FIRSTY	1.55152
MAXY	1.55152
MINY	1.12735
XYDATA
2465	1.22652
2464	1.22825
2463	1.22573
2462	1.22872
2461	1.22641
2460	1.22433
2459	1.22629
2458	1.22905
2457	1.22654
2456	1.22579
2455	1.22311
2454	1.22596
2453	1.22543
2452	1.23064
2451	1.22428
2450	1.2286
2449	1.22334
2448	1.22479
2447	1.22556
2446	1.22059
2445	1.22843
2444	1.22482
2443	1.22371
2442	1.22911
2441	1.22624
2440	1.22185
2439	1.2257
2438	1.22659
2437	1.22712
2436	1.23034
2435	1.22822
2434	1.21843
2433	1.22145
2432	1.22238
2431	1.22691
2430	1.22356
2429	1.22689
2428	1.22641
2427	1.22916
2426	1.23242
2425	1.22361
2424	1.22351
2423	1.22244
2422	1.22671
2421	1.22879
2420	1.22359
2419	1.22732
2418	1.22701
2417	1.22845
2416	1.22576
2415	1.22168
2414	1.22708
2413	1.22612
2412	1.22678
2411	1.22631
2410	1.22762
2409	1.2211
2408	1.21846
2407	1.22379
2406	1.22573
2405	1.22541
2404	1.22421
2403	1.22641
2402	1.22348
2401	1.2279
2400	1.22225
2399	1.22569
2398	1.22769
2397	1.22426
2396	1.22198
2395	1.22498
2394	1.23138
2393	1.2263
2392	1.22544
2391	1.22638
2390	1.22464
2389	1.22379
2388	1.22835
2387	1.23023
2386	1.22724
2385	1.22319
2384	1.22397
2383	1.22484
2382	1.22756
2381	1.22586
2380	1.2251
2379	1.22709
2378	1.22753
2377	1.2252
2376	1.23056
2375	1.22589
2374	1.22137
2373	1.22389
2372	1.2236
2371	1.22921
2370	1.23019
2369	1.22602
2368	1.22358
2367	1.22823
2366	1.22045
2365	1.22705
2364	1.22931
2363	1.23132
2362	1.22664
2361	1.22498
2360	1.22236
2359	1.22475
2358	1.22795
2357	1.22408
2356	1.2279
2355	1.22428
2354	1.22877
2353	1.22734
2352	1.22753
2351	1.22463
2350	1.22339
2349	1.22421
2348	1.22168
2347	1.22587
2346	1.23
2345	1.22496
2344	1.22379
2343	1.22891
2342	1.22489
2341	1.22513
2340	1.22593
2339	1.22855
2338	1.22783
2337	1.22956
2336	1.22608
2335	1.22424
2334	1.22319
2333	1.22492
2332	1.2292
2331	1.22628
2330	1.22542
2329	1.23014
2328	1.2301
2327	1.2295
2326	1.2239
2325	1.22755
2324	1.22596
