TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/07/14
TIME	12:40:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	2700
LASTX	700
NPOINTS	2001
FIRSTY	1.07559
MAXY	1.28292
MINY	0.98969
XYDATA
2464	1.15074
2463	1.15439
2462	1.15813
2461	1.15406
2460	1.15672
2459	1.15534
2458	1.15535
2457	1.15146
2456	1.14922
2455	1.15534
2454	1.15344
2453	1.15187
2452	1.15616
2451	1.15289
2450	1.1497
2449	1.15423
2448	1.14931
2447	1.15425
2446	1.15238
2445	1.15783
2444	1.15706
2443	1.15618
2442	1.1501
2441	1.15277
2440	1.1525
2439	1.15036
2438	1.15068
2437	1.15246
2436	1.14969
2435	1.15362
2434	1.15124
2433	1.14689
2432	1.15463
2431	1.15221
2430	1.15696
2429	1.15399
2428	1.15511
2427	1.14983
2426	1.153
2425	1.15128
2424	1.14796
2423	1.15194
2422	1.15044
2421	1.15582
2420	1.15709
2419	1.15593
2418	1.14971
2417	1.1501
2416	1.14972
2415	1.15073
2414	1.15611
2413	1.15205
2412	1.14891
2411	1.15578
2410	1.14996
2409	1.15499
2408	1.15223
2407	1.15548
2406	1.15506
2405	1.1553
2404	1.15364
2403	1.151
2402	1.15084
2401	1.14712
2400	1.15196
2399	1.1522
2398	1.15215
2397	1.15642
2396	1.15508
2395	1.15553
2394	1.14916
2393	1.15097
2392	1.15274
2391	1.15208
2390	1.15574
2389	1.15115
2388	1.15204
2387	1.15552
2386	1.15161
2385	1.15419
2384	1.15079
2383	1.15616
2382	1.15278
2381	1.15082
2380	1.15436
2379	1.1559
2378	1.15345
2377	1.15349
2376	1.15428
2375	1.15193
2374	1.15315
2373	1.15394
2372	1.14909
2371	1.15082
2370	1.15019
2369	1.15366
2368	1.15635
2367	1.15343
2366	1.15264
2365	1.15536
2364	1.14999
2363	1.14967
2362	1.15077
2361	1.15354
2360	1.15447
2359	1.15826
2358	1.15217
2357	1.15728
2356	1.1556
2355	1.15233
2354	1.15112
2353	1.15421
2352	1.15372
2351	1.15551
2350	1.15609
2349	1.15621
2348	1.1509
2347	1.15322
2346	1.15255
2345	1.15435
2344	1.15214
2343	1.15492
2342	1.15444
2341	1.1548
2340	1.15409
2339	1.15328
2338	1.15475
2337	1.15186
2336	1.1538
2335	1.15525
2334	1.15305
2333	1.15467
2332	1.156
2331	1.15407
2330	1.15634
2329	1.15022
2328	1.1528
2327	1.15627
2326	1.15582
2325	1.15214
2324	1.1517
2323	1.15174
