TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/07/14
TIME	13:43:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	2700
LASTX	700
NPOINTS	2001
FIRSTY	0.298904
MAXY	1.23323
MINY	0.245754
XYDATA
2700	0.298904
2699	0.254031
2698	0.258534
2697	0.245754
2696	0.251775
2695	0.25241
2694	0.267724
2693	0.270957
2692	0.291079
2691	0.267382
2690	0.263205
2689	0.263142
2688	0.261505
2687	0.261343
2686	0.263875
2685	0.272683
2684	0.270421
2683	0.267171
2682	0.268651
2681	0.261483
2680	0.265752
2679	0.265735
2678	0.262962
2677	0.267297
2676	0.264623
2675	0.263334
2674	0.266348
2673	0.258811
2672	0.262464
2671	0.261217
2670	0.2641
2669	0.261762
2668	0.269666
2667	0.275786
2666	0.266616
2665	0.262143
2664	0.261007
2663	0.262771
2662	0.263974
2661	0.263903
2660	0.264764
2659	0.268418
2658	0.266365
2657	0.265398
2656	0.265684
2655	0.264519
2654	0.266304
2653	0.267027
2652	0.264983
2651	0.2653
2650	0.264831
2649	0.264404
2648	0.266217
2647	0.264786
2646	0.264926
2645	0.266535
2644	0.266014
2643	0.266096
2642	0.265582
2641	0.265774
2640	0.265317
2639	0.264271
2638	0.264566
2637	0.265696
2636	0.265566
2635	0.266233
2634	0.265953
2633	0.265971
2632	0.264308
2631	0.264579
2630	0.264559
2629	0.267201
2628	0.26427
2627	0.264793
2626	0.264835
2625	0.265912
2624	0.265397
2623	0.265878
2622	0.267051
2621	0.265595
2620	0.266764
2619	0.266624
2618	0.26719
2617	0.261951
2616	0.267187
2615	0.265096
2614	0.26767
2613	0.265614
2612	0.265412
2611	0.264324
2610	0.264974
2609	0.263736
2608	0.264985
2607	0.264073
2606	0.26538
2605	0.265373
2604	0.265271
2603	0.265512
2602	0.267431
2601	0.267854
2600	0.263262
2599	0.266184
2598	0.266
2597	0.265215
2596	0.264824
2595	0.266944
2594	0.26678
2593	0.266576
2592	0.265887
2591	0.2654
2590	0.265085
2589	0.264871
2588	0.266516
2587	0.266013
2586	0.265392
2585	0.26572
2584	0.264022
2583	0.265437
2582	0.264201
2581	0.265845
2580	0.265797
2579	0.265518
2578	0.265781
2577	0.265501
2576	0.265542
2575	0.265388
2574	0.267085
2573	0.26699
2572	0.266583
2571	0.266395
2570	0.264657
2569	0.264186
2568	0.264474
2567	0.265574
2566	0.266289
2565	0.265576
2564	0.266479
2563	0.266273
2562	0.265515
2561	0.266432
2560	0.263308
2559	0.265837
2558	0.264764
2557	0.264679
2556	0.265654
2555	0.265134
2554	0.265427
2553	0.265663
2552	0.264771
2551	0.26513
2550	0.266572
2549	0.264211
2548	0.264877
2547	0.266429
2546	0.265505
2545	0.264506
2544	0.264107
2543	0.266346
2542	0.266014
2541	0.265245
2540	0.265005
2539	0.265549
2538	0.265408
2537	0.265442
2536	0.264859
2535	0.264907
2534	0.26561
2533	0.266761
2532	0.265165
2531	0.265669
2530	0.265143
2529	0.265281
2528	0.265347
2527	0.266098
2526	0.266196
2525	0.265536
2524	0.26505
2523	0.265158
2522	0.264765
2521	0.26414
2520	0.264949
2519	0.266041
2518	0.266483
2517	0.265697
2516	0.265458
2515	0.265256
2514	0.263985
2513	0.264425
2512	0.265334
2511	0.26606
2510	0.266385
2509	0.265159
2508	0.26466
2507	0.265156
2506	0.264834
2505	0.265489
2504	0.265153
2503	0.265448
2502	0.266486
2501	0.265098
2500	0.26537
2499	0.265037
2498	0.265387
2497	0.265148
2496	0.265138
2495	0.265789
2494	0.265356
2493	0.264562
2492	0.264817
2491	0.265004
2490	0.265445
2489	0.265355
2488	0.265793
2487	0.266178
2486	0.26643
2485	0.265336
2484	0.265186
2483	0.265117
2482	0.265195
2481	0.265218
2480	0.265702
2479	0.265373
2478	0.264606
2477	0.264401
2476	0.265557
2475	0.265253
2474	0.265269
2473	0.266043
2472	0.265716
2471	0.265841
2470	0.264746
2469	0.265141
2468	0.265206
2467	0.265237
2466	0.265407
