TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/04/14
TIME	12:10:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	2700
LASTX	900
NPOINTS	1801
FIRSTY	76.4156
MAXY	77.1691
MINY	56.4357
XYDATA
2700	76.4156
2699	76.837
2698	76.2596
2697	76.5921
2696	76.6583
2695	76.5699
2694	76.7409
2693	76.4541
2692	76.5834
2691	76.6033
2690	76.4251
2689	76.1801
2688	76.2452
2687	76.0009
2686	76.0116
2685	76.0166
2684	76.097
2683	75.9276
2682	76.0521
2681	76.0266
2680	75.8118
2679	75.6727
2678	75.7861
2677	75.7647
2676	75.8053
2675	76.0107
2674	75.9548
2673	75.9183
2672	75.7514
2671	75.6986
2670	75.9642
2669	75.7683
2668	75.7756
2667	75.8455
2666	75.9216
2665	75.9547
2664	75.8187
2663	75.7754
2662	75.7177
2661	75.8208
2660	75.7923
2659	75.7843
2658	75.7996
2657	75.8026
2656	75.8112
2655	75.783
2654	75.81
2653	75.8613
2652	75.8098
2651	75.8295
2650	75.7798
2649	75.8112
2648	75.836
2647	75.8491
2646	75.9261
2645	75.8534
2644	75.8552
2643	75.7786
2642	75.7953
2641	75.7833
2640	75.8736
2639	75.8599
2638	75.8885
2637	75.8296
2636	75.8762
2635	75.8175
2634	75.8461
2633	75.8578
2632	75.836
2631	75.8304
2630	75.8668
2629	75.8855
2628	75.7842
2627	75.8862
2626	75.9424
2625	75.8899
2624	75.8508
2623	75.8531
2622	75.8931
2621	75.8882
2620	75.8943
2619	75.8915
2618	75.8833
2617	75.8996
2616	75.9359
2615	75.8562
2614	75.9416
2613	75.8927
2612	76.0017
2611	76.0287
2610	76.0129
2609	75.9061
2608	75.8917
2607	75.9178
2606	75.9257
2605	75.9472
2604	75.9574
2603	75.9903
2602	75.979
2601	75.9043
2600	75.9886
2599	75.9571
2598	75.9211
2597	75.912
2596	75.9387
2595	75.8932
2594	76.0051
2593	76.0057
2592	76.0292
2591	76.0656
2590	76.0504
2589	76.0638
2588	76.0358
2587	75.9885
2586	76.0448
2585	76.0132
2584	76.0676
2583	76.0648
2582	76.0444
2581	75.9801
2580	75.9937
2579	75.9927
2578	76.0327
2577	76.1048
2576	76.0766
2575	76.014
2574	75.9855
2573	75.9875
2572	76.0089
2571	76.0533
2570	76.0574
2569	76.0562
2568	76.0684
2567	76.0313
2566	76.047
2565	76.0231
2564	76.0862
2563	76.0471
2562	76.1032
2561	76.1219
2560	76.0982
2559	76.1149
2558	76.1541
2557	76.116
2556	76.1442
2555	76.0824
2554	76.0971
2553	76.0981
2552	76.0971
2551	76.0673
2550	76.0946
2549	76.1068
2548	76.1389
2547	76.1066
2546	76.0945
2545	76.1041
2544	76.0898
2543	76.111
2542	76.1546
2541	76.1665
2540	76.1349
2539	76.1207
2538	76.1273
2537	76.1351
2536	76.1558
2535	76.1873
2534	76.1686
2533	76.1396
2532	76.1182
2531	76.138
2530	76.1675
2529	76.1541
2528	76.1836
2527	76.1964
2526	76.1875
2525	76.203
2524	76.1726
2523	76.1748
2522	76.1769
2521	76.1662
2520	76.2109
2519	76.1825
2518	76.1819
2517	76.2015
2516	76.1776
2515	76.1915
2514	76.1923
2513	76.2217
2512	76.209
2511	76.2127
2510	76.2118
2509	76.205
2508	76.2121
2507	76.2129
2506	76.1892
2505	76.1866
2504	76.2083
2503	76.2028
2502	76.2198
2501	76.195
2500	76.2358
2499	76.2212
2498	76.2039
2497	76.1912
2496	76.2038
2495	76.188
2494	76.1866
2493	76.2244
2492	76.236
2491	76.2492
2490	76.2326
2489	76.2318
2488	76.2163
2487	76.2231
2486	76.2233
2485	76.2294
2484	76.2362
2483	76.2382
2482	76.2093
2481	76.2243
2480	76.2056
2479	76.2116
2478	76.2361
2477	76.2475
2476	76.2663
2475	76.2503
2474	76.2196
2473	76.2027
2472	76.203
2471	76.2091
2470	76.2429
2469	76.2537
2468	76.2398
2467	76.2363
2466	76.2314
2465	76.2282
2464	76.2172
2463	76.216
