TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/10/12
TIME	12:51:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-2
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	2700
LASTX	800
NPOINTS	951
FIRSTY	5.29355
MAXY	50.2896
MINY	-0.985606
XYDATA
2700	5.29355
2698	50.2896
2696	34.3454
2694	36.9766
2692	15.8128
2690	21.6696
2688	32.4069
2686	36.8168
2684	27.1454
2682	39.6593
2680	38.4884
2678	34.0991
2676	24.0632
2674	40.9232
2672	41.2478
2670	35.2438
2668	38.0507
2666	28.6785
2664	40.8365
2662	34.2176
2660	27.5969
2658	28.5758
2656	34.2504
2654	34.3732
2652	30.9578
2650	31.8198
2648	30.7002
2646	31.5476
2644	30.2859
2642	29.9537
2640	30.4721
2638	32.6678
2636	32.4976
2634	31.7364
2632	31.6202
2630	33.6954
2628	32.4846
2626	28.1829
2624	30.4293
2622	32.1647
2620	32.2893
2618	29.5065
2616	30.0674
2614	32.0489
2612	34.1165
2610	33.3527
2608	31.614
2606	39.0419
2604	38.5666
2602	30.6674
2600	32.0283
2598	32.234
2596	35.6031
2594	34.4919
2592	30.7564
2590	32.0627
2588	33.7866
2586	30.4149
2584	28.022
2582	35.8077
2580	35.8849
2578	33.1832
2576	32.3924
2574	34.6098
2572	33.6119
2570	33.7296
2568	31.8794
2566	33.7349
2564	32.3754
2562	33.7497
2560	31.3394
2558	31.4869
2556	31.6764
2554	30.5005
2552	30.7395
2550	31.0649
2548	31.5143
2546	31.5381
2544	31.1919
2542	32.3064
2540	31.3796
2538	30.9911
2536	30.3538
2534	33.1363
2532	32.083
2530	32.0515
2528	31.3918
2526	31.3386
2524	32.0224
2522	31.6429
2520	31.6168
2518	32.2156
2516	32.9406
2514	31.5071
2512	30.0765
2510	30.431
2508	30.8408
2506	30.8241
2504	30.2683
2502	31.8501
2500	32.0178
2498	31.4489
2496	30.656
2494	30.8105
2492	31.4035
2490	30.3367
2488	31.1161
2486	31.1763
2484	31.1191
2482	31.6079
2480	31.2606
2478	30.1909
2476	32.1383
2474	31.0841
2472	30.3437
2470	31.0053
2468	31.9758
2466	31.939
2464	31.1459
2462	30.803
2460	31.4535
2458	31.2956
2456	30.9057
2454	30.5137
2452	31.9014
2450	30.6356
2448	32.3227
2446	31.3392
2444	31.1352
2442	31.1092
2440	30.9988
2438	30.7289
2436	32.0109
2434	31.2791
2432	31.8305
2430	31.1525
2428	30.6041
2426	31.1026
2424	30.9619
2422	30.4086
2420	31.212
2418	31.1303
2416	30.9878
2414	30.6216
2412	30.5702
2410	31.2971
2408	30.6889
2406	30.1324
2404	30.1299
2402	31.1998
2400	30.402
2398	30.607
2396	30.8444
2394	31.1765
2392	31.2081
2390	31.0229
2388	31.5794
2386	31.1128
2384	30.5327
2382	30.7698
2380	30.8327
2378	31.074
2376	30.5877
2374	31.7853
2372	30.6088
2370	31.7528
2368	30.6515
2366	30.5884
2364	30.333
2362	30.6543
2360	30.8496
2358	30.7646
2356	31.6
2354	30.4657
2352	30.2827
2350	31.208
2348	30.4506
2346	30.9304
2344	30.254
2342	30.9569
2340	31.1454
2338	30.866
2336	30.3702
2334	30.4725
2332	31.2503
2330	30.4398
2328	30.6295
2326	30.2523
2324	30.0841
2322	30.5947
2320	30.7762
2318	30.8716
2316	30.4462
2314	30.5145
2312	30.6707
2310	30.5658
2308	31.3134
2306	30.1592
2304	30.2435
2302	31.4148
2300	30.4053
2298	30.6851
2296	30.7619
2294	30.7483
2292	30.7061
2290	30.1818
2288	31.1268
2286	31.2149
2284	31.1763
2282	30.6458
2280	30.7301
2278	30.2532
2276	31.032
2274	30.3913
2272	31.2521
2270	30.5793
2268	30.4142
2266	30.8129
2264	31.3099
2262	30.2336
2260	30.2396
2258	29.4207
2256	30.5423
2254	30.3396
2252	30.6698
2250	30.6622
2248	30.368
2246	30.9798
2244	30.5273
2242	29.8678
2240	29.8935
2238	30.6431
2236	30.2929
2234	30.482
2232	30.5659
2230	30.83
2228	30.376
2226	30.1381
