TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/08/01
TIME	12:58:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	2300
LASTX	700
NPOINTS	1601
FIRSTY	49.8216
MAXY	50.2598
MINY	-1.09426
XYDATA
2300	49.8216
2299	49.3903
2298	49.9332
2297	49.886
2296	48.9625
2295	49.6993
2294	49.0279
2293	48.914
2292	49.1892
2291	49.3583
2290	49.5233
2289	49.3478
2288	49.9231
2287	48.9485
2286	49.3996
2285	49.3683
2284	48.8701
2283	49.2666
2282	49.4678
2281	50.2598
2280	49.5482
2279	49.5641
2278	48.5378
2277	48.0198
2276	48.1582
2275	48.8947
2274	49.1273
2273	48.6952
2272	48.9537
2271	48.8752
2270	48.8239
2269	48.2624
2268	48.749
2267	48.3612
2266	48.5265
2265	48.6353
2264	49.7307
2263	48.9575
2262	49.4102
2261	48.8211
2260	48.221
2259	48.8134
2258	48.929
2257	49.1534
2256	49.4994
2255	49.203
2254	48.8792
2253	48.8771
2252	48.7973
2251	49.1922
2250	48.9371
2249	48.4586
2248	48.6511
2247	48.4884
2246	49.4545
2245	48.617
2244	48.701
2243	48.4493
2242	49.3512
2241	49.3361
2240	49.3102
2239	49.17
2238	48.5992
2237	48.8155
2236	48.7979
2235	48.8008
2234	48.903
2233	49.0787
2232	49.1454
2231	49.0081
2230	48.9491
2229	48.9682
2228	48.3234
2227	48.5103
2226	48.6981
2225	49.1446
2224	48.6808
2223	49.1618
2222	49.3034
2221	48.9853
2220	49.3456
2219	48.7379
2218	48.1926
2217	48.2601
2216	48.4567
2215	48.7265
2214	49.0503
2213	49.1694
2212	48.6757
2211	48.8163
2210	48.5751
2209	48.7076
2208	48.8953
2207	49.4638
2206	49.2524
2205	48.9447
2204	48.9173
2203	48.2353
2202	49.2863
2201	48.6536
2200	49.1396
2199	48.7407
2198	49.1777
2197	49.3295
2196	48.7987
2195	49.003
2194	48.7198
2193	48.8612
2192	48.2648
2191	48.7866
2190	48.8272
2189	48.9674
2188	49.318
2187	49.0468
2186	48.8547
2185	49.0781
2184	48.9976
2183	49.1537
2182	49.1535
2181	48.7921
2180	48.8611
2179	49.1012
2178	49.2079
2177	48.416
2176	49.1776
2175	48.579
2174	48.9859
2173	49.1471
2172	48.9137
2171	49.2758
2170	48.9391
2169	48.8543
2168	49.0675
2167	49.0939
2166	49.0611
2165	48.3302
2164	49.1526
2163	49.3391
2162	49.0822
2161	48.52
2160	48.9352
2159	48.671
2158	49.0981
2157	48.8266
2156	48.7717
2155	49.0802
2154	48.7531
2153	48.4095
2152	49.3452
2151	48.9074
2150	48.6385
2149	49.3509
2148	48.7094
2147	48.9112
2146	49.2919
2145	48.9299
2144	49.0334
2143	49.1549
2142	48.4555
2141	48.9799
2140	49.1996
2139	49.284
2138	49.5696
2137	49.1026
2136	48.3488
2135	49.0468
2134	48.6179
2133	48.9316
2132	49.3246
2131	49.2044
2130	48.9838
2129	48.692
2128	49.2837
2127	49.3886
2126	48.8463
2125	48.6825
2124	48.9275
2123	49.2354
2122	48.9988
2121	49.175
2120	49.5216
2119	49.2851
2118	49.3484
2117	48.8428
2116	49.1238
2115	48.8835
2114	49.6712
2113	49.0617
2112	49.0967
2111	49.2032
2110	48.9198
2109	48.8744
2108	48.5276
2107	49.1498
2106	49.2336
2105	49.2859
2104	49.1374
2103	48.8119
2102	49.1249
2101	49.0937
2100	48.9265
2099	49.5677
2098	49.0387
2097	49.1184
2096	49.6178
2095	49.649
2094	49.1921
2093	48.6074
2092	48.8513
2091	49.2955
2090	49.1064
2089	48.9949
2088	48.9109
2087	49.1298
2086	49.3413
2085	49.5487
2084	49.0592
2083	49.1501
2082	48.9724
2081	48.9176
2080	49.3772
2079	49.4137
2078	49.153
2077	49.6391
2076	48.7906
2075	49.2628
2074	49.0559
2073	48.7793
2072	49.1291
2071	49.2963
2070	48.9966
2069	49.4194
2068	49.2405
2067	49.5527
2066	49.138
2065	49.0425
2064	48.9385
2063	49.1202
