TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/08/01
TIME	12:44:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	2300
LASTX	700
NPOINTS	1601
FIRSTY	31.6763
MAXY	34.7569
MINY	-0.511134
XYDATA
2300	31.6763
2299	31.0221
2298	31.6019
2297	31.572
2296	31.0961
2295	31.3602
2294	30.7132
2293	31.7968
2292	30.9969
2291	31.8878
2290	30.9448
2289	31.5089
2288	30.806
2287	31.6097
2286	31.7251
2285	31.3603
2284	31.9834
2283	31.4799
2282	31.4978
2281	31.4877
2280	31.1449
2279	30.5031
2278	31.2652
2277	30.9703
2276	31.1342
2275	31.6233
2274	31.1909
2273	30.5081
2272	31.1812
2271	30.9531
2270	31.0613
2269	31.1345
2268	31.4486
2267	30.8343
2266	31.2423
2265	31.1934
2264	31.6914
2263	31.952
2262	31.4802
2261	31.7385
2260	30.997
2259	31.2768
2258	31.7534
2257	31.1051
2256	31.6182
2255	31.344
2254	31.9495
2253	31.6122
2252	31.7178
2251	31.6969
2250	31.4932
2249	31.1744
2248	31.5386
2247	31.4415
2246	31.3725
2245	31.5178
2244	31.0181
2243	32.0265
2242	31.5424
2241	31.4822
2240	31.5133
2239	31.7042
2238	31.2707
2237	31.5601
2236	30.7789
2235	31.5903
2234	31.4045
2233	31.2013
2232	31.2863
2231	31.7739
2230	31.7824
2229	31.6016
2228	31.1867
2227	31.2766
2226	31.1678
2225	32.0264
2224	31.3401
2223	31.9149
2222	31.7049
2221	31.2744
2220	31.3053
2219	31.3768
2218	31.4078
2217	31.4578
2216	31.9708
2215	31.821
2214	31.5514
2213	31.7645
2212	31.4438
2211	31.4414
2210	31.5231
2209	31.058
2208	31.5935
2207	31.9602
2206	31.4086
2205	31.4762
2204	31.8593
2203	31.2043
2202	30.8905
2201	31.8138
2200	31.3726
2199	31.4431
2198	31.8848
2197	31.8214
2196	31.5557
2195	31.2783
2194	31.8512
2193	31.8426
2192	31.4053
2191	32.1399
2190	31.6946
2189	31.5723
2188	31.8778
2187	31.8308
2186	31.5733
2185	31.1809
2184	31.8418
2183	31.8141
2182	31.7391
2181	31.9746
2180	31.7141
2179	31.505
2178	31.561
2177	31.6562
2176	32.1484
2175	31.4332
2174	31.9688
2173	31.3129
2172	31.6462
2171	31.5678
2170	31.7615
2169	31.6758
2168	32.2774
2167	32.0327
2166	31.3946
2165	31.3085
2164	31.7598
2163	31.3567
2162	31.6019
2161	32.3508
2160	31.8388
2159	31.5081
2158	31.4598
2157	31.2637
2156	31.5515
2155	31.6923
2154	31.8006
2153	31.5992
2152	31.8241
2151	32.1812
2150	31.5495
2149	31.7274
2148	31.6482
2147	31.5203
2146	32.0651
2145	31.5448
2144	31.9368
2143	31.9456
2142	31.9604
2141	32.1376
2140	31.7176
2139	31.5089
2138	32.1109
2137	32.0138
2136	31.6761
2135	31.8905
2134	31.7332
2133	32.1219
2132	31.5848
2131	31.8897
2130	31.2604
2129	31.3959
2128	31.7887
2127	32.6121
2126	32.0701
2125	31.7061
2124	31.8845
2123	32.0143
2122	31.5097
2121	31.626
2120	31.753
2119	32.1322
2118	31.5193
2117	32.2602
2116	32.0331
2115	31.1622
2114	31.4224
2113	31.62
2112	32.0032
2111	31.6483
2110	31.5836
2109	31.6746
2108	31.6567
2107	31.9836
2106	31.8281
2105	31.9188
2104	32.226
2103	31.9863
2102	31.8807
2101	31.3318
2100	32.0035
2099	31.9186
2098	31.9995
2097	32.0583
2096	32.1419
2095	32.1466
2094	32.1321
2093	31.6856
2092	32.0971
2091	31.9649
2090	31.9603
2089	31.726
2088	31.6265
2087	32.1165
2086	31.9964
2085	32.3697
2084	31.5836
2083	31.7374
2082	31.7181
2081	31.8643
2080	32.0492
2079	32.2755
2078	32.0905
2077	31.9143
2076	31.8242
2075	31.6028
2074	31.7838
2073	32.0042
2072	31.8915
2071	32.3598
2070	32.0074
2069	32.1399
2068	31.7449
2067	31.8731
2066	31.8861
2065	32.014
2064	31.9369
